Observation,FLC,Dataset,Method,DGM.Y,DGM.X,Censoring,SampleSize,ExtraVars,Cindex2.5,Cindex10,Cindex50,Cindex80,Cindex90,Cindex97.5,IBS,qloss2.5,qloss10,qloss50,qloss80,qloss90,qloss97.5
133,3,23,logrank,Weibull,Linear,70,400,None,0.77557579,0.832083557,0.881159614,0.679231387,0.573312801,0.513323514,0.055795229,46.52891659,185.6842198,921.5716949,1470.865304,1653.591919,1790.325661
134,3,23,L1,Weibull,Linear,70,400,None,0.843733262,0.891871987,0.867300482,0.746920193,0.732324585,0.732324585,0.055795229,46.4775646,185.2657007,918.3205652,1463.752998,1644.235305,1779.387129
135,3,23,CIF,Weibull,Linear,70,400,None,0.854780396,0.88993037,0.919121585,0.646759507,0.526580075,0.5,0.057916593,46.56370183,185.911029,921.2733851,1471.270801,1653.700476,1790.32919
136,3,23,RotSF,Weibull,Linear,70,400,None,0.879351901,0.87700857,0.893211034,0.842996786,0.797000536,0.648165506,0.046740369,46.49141596,185.6226426,921.5287821,1471.119128,1653.685805,1790.284408
137,3,23,ORSF,Weibull,Linear,70,400,None,0.865492769,0.882900375,0.919054633,0.66751473,0.539234065,0.5,0.051933267,46.56195482,185.9123297,920.7393356,1471.117097,1653.675326,1790.32919
138,3,23,RIST,Weibull,Linear,70,400,None,0.849223353,0.871049813,0.900374933,0.716523835,0.599959829,0.5,0.053236412,46.54728507,185.8371773,920.875163,1470.834823,1653.590544,1790.32919
139,3,24,logrank,Weibull,Linear,70,400,None,0.783246015,0.81568387,0.818024746,0.67099543,0.569167317,0.5,0.072801953,97.3047191,388.9225384,1938.574842,3097.267808,3482.880197,3771.758547
140,3,24,L1,Weibull,Linear,70,400,None,0.845836585,0.861609631,0.824044142,0.710901795,0.694292721,0.694292721,0.072801953,97.27063359,389.0656667,1937.203321,3091.417467,3474.603827,3761.852334
141,3,24,CIF,Weibull,Linear,70,400,None,0.847174228,0.869635492,0.830397949,0.631980827,0.521736707,0.5,0.072541516,97.32460517,388.992365,1938.196294,3097.5645,3482.968444,3771.758547
142,3,24,RotSF,Weibull,Linear,70,400,None,0.826162078,0.837866459,0.81752313,0.797124066,0.753149036,0.704547988,0.062508193,97.53216294,389.069861,1938.664013,3097.465836,3483.136197,3772.171842
143,3,24,ORSF,Weibull,Linear,70,400,None,0.83831234,0.876992531,0.887972355,0.609017947,0.543584885,0.5,0.06567271,97.32408692,389.0440884,1937.318737,3097.597476,3482.926293,3771.758547
144,3,24,RIST,Weibull,Linear,70,400,None,0.853862446,0.86311448,0.809553004,0.691617434,0.628803924,0.520120388,0.074600221,97.31980054,388.9588059,1938.732391,3097.077114,3482.727424,3771.751696
145,3,25,logrank,Weibull,Linear,70,400,None,0.819455203,0.842112058,0.812290214,0.572747224,0.5,0.5,0.072228343,47.2934726,188.8090991,939.6248747,1500.886647,1687.53002,1827.446338
146,3,25,L1,Weibull,Linear,70,400,None,0.843209398,0.885037439,0.844048541,0.723470178,0.722760134,0.722760134,0.072228343,47.2632585,188.1426971,935.4367798,1485.063656,1666.885831,1803.229853
147,3,25,CIF,Weibull,Linear,70,400,None,0.872643945,0.905370514,0.871933901,0.524786987,0.5,0.5,0.076879158,47.31741175,188.9394022,939.4843743,1500.960157,1687.53002,1827.446338
148,3,25,RotSF,Weibull,Linear,70,400,None,0.875290473,0.891234185,0.876194165,0.727149497,0.565775884,0.5,0.067302893,47.28887308,188.7765281,939.408557,1500.756343,1687.496858,1827.446338
149,3,25,ORSF,Weibull,Linear,70,400,None,0.890330493,0.905370514,0.916666667,0.607281177,0.5,0.5,0.065992869,47.3137421,188.9549284,938.8487328,1500.839845,1687.53002,1827.446338
150,3,25,RIST,Weibull,Linear,70,400,None,0.850761683,0.872514846,0.838109992,0.669313194,0.512135296,0.5,0.072782239,47.31000849,189.0004591,939.4458886,1500.83063,1687.525188,1827.446338
151,3,26,logrank,Weibull,Linear,70,400,None,0.796906246,0.829373015,0.867956711,0.644394777,0.523350194,0.5,0.064432615,71.4996972,285.6574958,1420.534658,2270.530247,2553.190695,2764.930191
152,3,26,L1,Weibull,Linear,70,400,None,0.822962004,0.886072227,0.862133867,0.632102106,0.577873191,0.577932008,0.064432615,71.49415371,285.3452085,1418.558847,2265.479845,2546.659912,2757.400822
153,3,26,CIF,Weibull,Linear,70,400,None,0.835725209,0.867662628,0.904599459,0.703387837,0.522762028,0.5,0.065556687,71.51115811,285.8365509,1420.935305,2270.796529,2553.213728,2764.930191
154,3,26,RotSF,Weibull,Linear,70,400,None,0.841489237,0.887660275,0.888366075,0.82425597,0.744147747,0.544347724,0.051788167,71.49373877,285.5669793,1421.813665,2270.134263,2552.982492,2764.922444
155,3,26,ORSF,Weibull,Linear,70,400,None,0.860310552,0.902482061,0.913480767,0.638866016,0.534819433,0.5,0.060066858,71.50674999,285.7796466,1420.527645,2270.676062,2553.18059,2764.930191
156,3,26,RIST,Weibull,Linear,70,400,None,0.809493001,0.84819433,0.874661804,0.707799082,0.579343607,0.511704505,0.061998617,71.50762581,285.7869787,1420.858491,2270.575529,2553.175217,2764.929988
157,3,27,logrank,Weibull,Linear,70,400,None,0.82161235,0.819611206,0.8189251,0.670954831,0.527958834,0.5,0.080816892,52.41482859,209.282477,1043.125165,1666.748698,1874.340675,2029.828937
158,3,27,L1,Weibull,Linear,70,400,None,0.866609491,0.882275586,0.731160663,0.620068611,0.618238994,0.618238994,0.080816892,52.38882169,207.7450241,1040.557278,1648.825595,1849.843327,2000.554066
159,3,27,CIF,Weibull,Linear,70,400,None,0.870097198,0.901200686,0.858147513,0.530474557,0.5,0.5,0.086431084,52.46683313,209.540142,1043.179248,1667.065898,1874.365515,2029.828937
160,3,27,RotSF,Weibull,Linear,70,400,None,0.854145226,0.860663236,0.832875929,0.726243568,0.654488279,0.5189251,0.075865251,52.38736577,209.1919807,1043.181873,1666.628426,1874.263786,2029.827674
161,3,27,ORSF,Weibull,Linear,70,400,None,0.87404231,0.919725557,0.852544311,0.579302459,0.520697541,0.5,0.074252029,52.46686274,209.540889,1042.770533,1666.956666,1874.354233,2029.828937
162,3,27,RIST,Weibull,Linear,70,400,None,0.844025157,0.858547742,0.750428816,0.628416238,0.552544311,0.5,0.088501341,52.45364771,209.5366477,1043.341314,1666.781852,1874.328709,2029.828937
163,3,28,logrank,Weibull,Linear,70,400,None,0.800542313,0.847206457,0.776453525,0.614768571,0.5,0.5,0.077295215,125.3057468,500.8554877,2495.168596,3988.370395,4485.455845,4858.006416
164,3,28,L1,Weibull,Linear,70,400,None,0.855404212,0.891789633,0.8285408,0.751418842,0.735023332,0.735023332,0.077295215,125.2925417,500.1967226,2491.999126,3980.391397,4475.527297,4846.741951
165,3,28,CIF,Weibull,Linear,70,400,None,0.880943372,0.888195233,0.832261319,0.572833901,0.5,0.5,0.068072961,125.3920059,501.0140433,2495.223728,3988.574084,4485.455845,4858.006416
166,3,28,RotSF,Weibull,Linear,70,400,None,0.862529953,0.879745239,0.868457561,0.825766175,0.776264346,0.656387943,0.046137279,125.2509061,500.2373487,2496.154064,3988.493894,4485.41684,4857.967695
167,3,28,ORSF,Weibull,Linear,70,400,None,0.904842981,0.918589986,0.860322865,0.560726447,0.5,0.5,0.066494133,125.393549,501.1325193,2494.200605,3988.554444,4485.455845,4858.006416
168,3,28,RIST,Weibull,Linear,70,400,None,0.855467272,0.869403456,0.772985244,0.585004414,0.524782444,0.5,0.074022442,125.3780105,500.9575451,2495.40607,3988.435367,4485.442889,4858.006416
169,3,29,logrank,Weibull,Linear,70,400,None,0.782995667,0.825565054,0.859643986,0.647733927,0.511535309,0.5,0.074771673,71.52519412,285.7414889,1423.370487,2275.279511,2558.86399,2771.402101
170,3,29,L1,Weibull,Linear,70,400,None,0.865616583,0.87557091,0.796346176,0.649490573,0.596966858,0.596966858,0.074771673,71.51027166,285.5886128,1416.610868,2257.369419,2535.924061,2744.568375
171,3,29,CIF,Weibull,Linear,70,400,None,0.860346645,0.878967092,0.859292657,0.660440333,0.533024944,0.5,0.08194963,71.54426093,285.959556,1423.460795,2275.328462,2558.858386,2771.402101
172,3,29,RotSF,Weibull,Linear,70,400,None,0.854081274,0.865850802,0.842018972,0.806124839,0.751083265,0.527755006,0.070010184,71.48333496,285.4717296,1423.368116,2275.298943,2558.813628,2771.399189
173,3,29,ORSF,Weibull,Linear,70,400,None,0.864386931,0.904145685,0.884939688,0.611664129,0.523012062,0.5,0.07188511,71.54219138,285.9231773,1422.896262,2275.32827,2558.855761,2771.402101
174,3,29,RIST,Weibull,Linear,70,400,None,0.86257173,0.876390678,0.819943787,0.678592341,0.559198969,0.5,0.078376392,71.54073651,285.9604581,1423.3337,2275.287186,2558.841874,2771.402101
175,3,30,logrank,Weibull,Linear,70,400,None,0.816890882,0.882735426,0.854857997,0.596860987,0.528923767,0.5,0.0564086,65.45537632,261.4270477,1300.824663,2080.188728,2339.569583,2534.030843
176,3,30,L1,Weibull,Linear,70,400,None,0.903512706,0.928923767,0.800971599,0.673393124,0.658370703,0.658370703,0.0564086,65.42454849,260.1949639,1293.757524,2063.202387,2318.76753,2510.353768
177,3,30,CIF,Weibull,Linear,70,400,None,0.897234679,0.926831091,0.889237668,0.528998505,0.5,0.5,0.064214581,65.4806501,261.6108004,1300.863503,2080.320193,2339.584664,2534.030843
178,3,30,RotSF,Weibull,Linear,70,400,None,0.899701046,0.908445441,0.911136024,0.722421525,0.676980568,0.542825112,0.051124067,65.45230847,261.3269349,1300.972659,2080.046795,2339.511591,2534.030299
179,3,30,ORSF,Weibull,Linear,70,400,None,0.885351271,0.909641256,0.890209268,0.572272048,0.514573991,0.5,0.05686316,65.47744492,261.6278792,1300.681736,2080.244816,2339.57689,2534.030843
180,3,30,RIST,Weibull,Linear,70,400,None,0.888116592,0.916816143,0.836846039,0.636547085,0.529073244,0.5,0.058307067,65.47480029,261.575035,1301.009206,2080.14511,2339.576165,2534.030843
181,4,31,logrank,Weibull,Linear,70,1700,None,0.91211878,0.92223114,0.873675762,0.804735152,0.693820225,0.547351525,0.031491502,55.12337811,218.5638202,1086.060837,1732.392777,1947.50308,2108.368817
182,4,31,L1,Weibull,Linear,70,1700,None,0.937399679,0.943097913,0.89470305,0.86894061,0.838282504,0.837640449,0.031491502,54.70329408,217.7384614,1084.169612,1728.615232,1942.808568,2102.941994
183,4,31,CIF,Weibull,Linear,70,1700,None,0.926565008,0.929614767,0.93459069,0.875682183,0.787560193,0.582905297,0.025739763,55.2702831,219.8506143,1085.93,1732.633809,1947.582551,2108.375413
184,4,31,RotSF,Weibull,Linear,70,1700,None,0.910272873,0.914927769,0.908426966,0.885553772,0.892375602,0.878170144,0.025863014,55.24118065,219.7230185,1087.59903,1733.509785,1948.27632,2109.052681
185,4,31,ORSF,Weibull,Linear,70,1700,None,0.939967897,0.956982343,0.953691814,0.78611557,0.643579454,0.5,0.025943799,55.28889103,220.1303652,1084.519941,1732.959037,1947.792863,2108.394452
186,4,31,RIST,Weibull,Linear,70,1700,None,0.9394061,0.941332263,0.923194222,0.792857143,0.693338684,0.585874799,0.025839317,55.27998095,219.9866656,1085.894064,1732.624551,1947.526876,2108.342525
187,4,32,logrank,Weibull,Linear,70,1700,None,0.87037264,0.902978671,0.892191714,0.807183133,0.684297622,0.578634469,0.042027931,69.38434954,276.2235408,1377.493939,2199.857363,2473.300966,2677.841278
188,4,32,L1,Weibull,Linear,70,1700,None,0.921242952,0.925962246,0.884653101,0.841505271,0.831515077,0.806754106,0.042027931,70.10059829,277.3548922,1374.00105,2185.458266,2454.675339,2656.201419
189,4,32,CIF,Weibull,Linear,70,1700,None,0.919588134,0.924552586,0.93460407,0.840585928,0.748774209,0.569870066,0.034224965,69.5318166,277.0489261,1376.556302,2199.898241,2473.352985,2677.866654
190,4,32,RotSF,Weibull,Linear,70,1700,None,0.904694778,0.907697965,0.898075509,0.876562883,0.861730816,0.800318706,0.035239427,69.53426822,277.2235708,1378.523063,2199.981502,2473.536393,2678.33978
191,4,32,ORSF,Weibull,Linear,70,1700,None,0.925165482,0.937545967,0.949436136,0.747670998,0.644398137,0.523780338,0.038839142,69.57970513,277.3618087,1376.774605,2200.375612,2473.455637,2677.876026
192,4,32,RIST,Weibull,Linear,70,1700,None,0.914133366,0.921242952,0.91358176,0.805160579,0.703236087,0.609340525,0.036758752,69.54074602,277.1396785,1377.11836,2200.024083,2473.275568,2677.813979
193,4,33,logrank,Weibull,Linear,70,1700,None,0.866502015,0.891979722,0.912582868,0.79799818,0.717015469,0.594566489,0.041161411,77.15168006,308.132087,1534.761345,2454.157005,2759.893424,2988.923
194,4,33,L1,Weibull,Linear,70,1700,None,0.914272715,0.914207721,0.93078123,0.879825816,0.863967243,0.851878331,0.041161411,76.83374319,307.749389,1524.3777,2426.218311,2724.877979,2948.47688
195,4,33,CIF,Weibull,Linear,70,1700,None,0.903613675,0.905693488,0.929806317,0.841544261,0.684193423,0.597036267,0.039632921,77.204621,308.1483395,1534.464608,2454.262448,2760.021966,2988.942378
196,4,33,RotSF,Weibull,Linear,70,1700,None,0.884180424,0.891719745,0.892304693,0.863382296,0.809762121,0.710971013,0.039552547,77.17151005,307.9980055,1535.288998,2453.973584,2759.810533,2988.875288
197,4,33,ORSF,Weibull,Linear,70,1700,None,0.917977382,0.928701417,0.938385545,0.775640192,0.67366437,0.537956584,0.041571669,77.21458263,308.2464713,1534.690767,2454.423849,2759.988907,2988.944448
198,4,33,RIST,Weibull,Linear,70,1700,None,0.898609125,0.919537242,0.926296633,0.845898869,0.754062134,0.635252827,0.033956289,77.20564299,308.1387455,1534.521048,2453.715684,2759.803132,2988.913505
199,4,34,logrank,Weibull,Linear,70,1700,None,0.885540734,0.907039066,0.912279657,0.772212959,0.685564555,0.568068128,0.034637703,143.1485897,571.5713519,2848.545852,4553.885241,5121.020377,5545.530476
200,4,34,L1,Weibull,Linear,70,1700,None,0.929073368,0.929787994,0.93103859,0.841948547,0.806395903,0.789304431,0.034637703,142.8939315,570.6578542,2846.768194,4550.821606,5117.101116,5541.120243
201,4,34,CIF,Weibull,Linear,70,1700,None,0.913828013,0.920795617,0.933837542,0.881491186,0.735528823,0.623749404,0.027239133,143.2868938,572.226199,2848.714534,4553.876735,5121.633826,5546.09831
202,4,34,RotSF,Weibull,Linear,70,1700,None,0.884051929,0.890364459,0.899059076,0.888935207,0.882086708,0.794902334,0.027312372,143.2510284,572.2791971,2851.298215,4556.385241,5123.776901,5547.601868
203,4,34,ORSF,Weibull,Linear,70,1700,None,0.928954264,0.938780372,0.951524535,0.774475941,0.622201048,0.523046689,0.031514771,143.3208796,572.4935589,2846.94412,4554.608564,5121.354881,5545.570476
204,4,34,RIST,Weibull,Linear,70,1700,None,0.916924726,0.927644116,0.915435922,0.836707956,0.761374464,0.628811339,0.031676358,143.2868941,572.5202384,2848.154304,4553.303757,5120.748542,5545.471715
205,4,35,logrank,Weibull,Linear,70,1700,None,0.898713257,0.913941683,0.89706056,0.806811474,0.727836147,0.533467123,0.042011043,41.74610571,165.6889164,822.0918402,1312.010002,1473.964647,1594.936898
206,4,35,L1,Weibull,Linear,70,1700,None,0.92928816,0.930232558,0.889210247,0.844469366,0.808169047,0.795065518,0.042011043,41.28574726,166.5702965,821.8485859,1308.169686,1468.881508,1588.957002
207,4,35,CIF,Weibull,Linear,70,1700,None,0.914413883,0.920729548,0.902018652,0.827588242,0.737752331,0.582221698,0.035743522,41.80906463,166.1959379,822.5110808,1312.262006,1474.168103,1595.024838
208,4,35,RotSF,Weibull,Linear,70,1700,None,0.896175186,0.898123008,0.894286389,0.875752568,0.812418841,0.734919136,0.032897137,41.76071229,166.2922183,823.9062812,1313.268209,1475.477663,1595.538992
209,4,35,ORSF,Weibull,Linear,70,1700,None,0.934069177,0.937374572,0.922382245,0.736866958,0.649923268,0.511745957,0.040567371,41.83505363,166.5313931,821.0202486,1312.655395,1474.229807,1594.952113
210,4,35,RIST,Weibull,Linear,70,1700,None,0.916597804,0.921791996,0.897768858,0.811533467,0.719749734,0.597450124,0.036347602,41.78825406,166.3845462,822.3118291,1311.440251,1473.890743,1594.891518
211,4,36,logrank,Weibull,Linear,70,1700,None,0.895516074,0.914430747,0.890258642,0.721779067,0.676879381,0.613246314,0.042668464,64.22576367,255.5323224,1270.821483,2028.460813,2279.534257,2467.373121
212,4,36,L1,Weibull,Linear,70,1700,None,0.89454919,0.907904278,0.884396906,0.838288615,0.822818467,0.775501571,0.042668464,64.51734787,256.4031652,1266.507697,2018.193679,2267.201677,2453.633422
213,4,36,CIF,Weibull,Linear,70,1700,None,0.911832246,0.920473773,0.893098864,0.842337443,0.741841914,0.647691564,0.03488328,64.32211567,256.2036944,1270.921743,2028.455228,2279.976635,2467.757137
214,4,36,RotSF,Weibull,Linear,70,1700,None,0.885665942,0.888022722,0.879260334,0.863790186,0.85998308,0.821670292,0.035651592,64.25919877,256.4582314,1273.200887,2029.693112,2281.894712,2470.522316
215,4,36,ORSF,Weibull,Linear,70,1700,None,0.906756103,0.931049069,0.930928209,0.720510031,0.637055838,0.535170413,0.04007768,64.33831816,256.602834,1269.215154,2028.874149,2279.712718,2467.43698
216,4,36,RIST,Weibull,Linear,70,1700,None,0.907239546,0.916908388,0.89454919,0.851643703,0.752175489,0.635545081,0.038920095,64.30656833,256.4738614,1271.153616,2027.391499,2279.305179,2467.353193
217,4,37,logrank,Weibull,Linear,70,1700,None,0.893716012,0.921873112,0.912084592,0.806042296,0.738489426,0.579456193,0.044491719,23.03119209,91.55700579,450.1225169,716.2321087,804.4093744,870.1857008
218,4,37,L1,Weibull,Linear,70,1700,None,0.927190332,0.931782477,0.916555891,0.892386707,0.887915408,0.861389728,0.044491719,22.99762874,91.83072724,444.8740562,703.4803284,788.7635816,852.4221496
219,4,37,CIF,Weibull,Linear,70,1700,None,0.925196375,0.933534743,0.92429003,0.88858006,0.793172205,0.702054381,0.038533806,23.18283589,91.74554266,449.8976291,716.2395116,804.4562772,870.17958
220,4,37,RotSF,Weibull,Linear,70,1700,None,0.900422961,0.903685801,0.89897281,0.888519637,0.862598187,0.794743202,0.041547508,23.17758107,92.18753298,450.3608121,716.1980697,804.4746766,870.1051584
221,4,37,ORSF,Weibull,Linear,70,1700,None,0.939637462,0.949486405,0.948096677,0.803987915,0.679879154,0.546767372,0.038019818,23.19425674,91.90045279,449.3713197,716.6417316,804.6187547,870.2037551
222,4,37,RIST,Weibull,Linear,70,1700,None,0.917824773,0.935649547,0.923504532,0.839818731,0.745135952,0.651117825,0.039842963,23.17046825,91.79537577,449.7999704,716.1385513,804.3983032,870.145886
223,4,38,logrank,Weibull,Linear,70,1700,None,0.876061969,0.90029985,0.88511994,0.753623188,0.669227886,0.569027986,0.043395261,42.05115933,167.0370353,827.3641794,1319.406638,1482.472944,1604.174973
224,4,38,L1,Weibull,Linear,70,1700,None,0.8998001,0.922913543,0.87956022,0.845014993,0.834395302,0.829647676,0.043395261,41.73189101,166.4663857,825.8092512,1311.947696,1472.651326,1592.85234
225,4,38,CIF,Weibull,Linear,70,1700,None,0.91448026,0.926349325,0.936781609,0.830584708,0.761494253,0.602386307,0.035942855,42.08925203,167.4955078,826.4698527,1319.396673,1482.468994,1604.171804
226,4,38,RotSF,Weibull,Linear,70,1700,None,0.905484758,0.915604698,0.912043978,0.887993503,0.879435282,0.840454773,0.032051007,42.06809909,167.3707425,827.4001637,1319.53625,1482.892571,1604.240128
227,4,38,ORSF,Weibull,Linear,70,1700,None,0.913418291,0.93065967,0.937343828,0.728823088,0.615692154,0.547976012,0.040757178,42.10728316,167.6705972,826.3978155,1320.044392,1482.771997,1604.189071
228,4,38,RIST,Weibull,Linear,70,1700,None,0.916541729,0.928285857,0.905797101,0.8253998,0.726324338,0.612506247,0.039311011,42.07429573,167.4948753,826.7667895,1319.172204,1482.359178,1604.13402
229,4,39,logrank,Weibull,Linear,70,1700,None,0.872749845,0.891868405,0.888764742,0.794909994,0.735878336,0.616263191,0.041831632,34.59148551,138.172188,682.3917308,1087.433758,1221.78331,1322.232125
230,4,39,L1,Weibull,Linear,70,1700,None,0.919925512,0.91930478,0.910304159,0.875791434,0.831098696,0.80459342,0.041831632,35.72881679,140.239923,679.6194476,1078.752691,1210.6851,1309.021845
231,4,39,CIF,Weibull,Linear,70,1700,None,0.910428305,0.909621353,0.91396648,0.852762259,0.787337058,0.621477343,0.039556358,34.68325008,137.9332447,682.1646621,1087.501766,1221.923262,1322.253037
